Id,Date,QuantiteFacturee,NumeroFacture,NumLigne,Prix_Vente_TND,Cout_Unitaire_TND,Ventes_Mensuelles_Unites,CA_Mensuel_TND,Profit_Mensuel_TND,Date_Derniere_Vente,ArticleId
2506,2024-12-02 08:09:49,40,FAC251589,69,329.75,192.49,127,41878.25,6179.45,2024-12-02 08:09:49,680
2507,2023-01-31 09:21:49,24,FAC974501,87,607.22,438.64,228,138446.16,29148.11,2023-01-31 09:21:49,126
2508,2023-01-02 20:56:45,48,FAC883115,77,676.03,454.37,478,323142.34,54547.1,2023-01-02 20:56:45,53
2509,2023-07-29 12:54:24,20,FAC202467,84,592.35,438.64,235,139202.25,39755.22,2023-07-29 12:54:24,126
2510,2023-05-11 08:27:42,27,FAC656692,99,1215.97,834.99,129,156860.13,40388.81,2023-05-11 08:27:42,767
2511,2023-02-26 03:48:05,17,FAC530487,22,1222.64,934.9,110,134490.4,34340.63,2023-02-26 03:48:05,86
2512,2023-02-03 20:01:16,16,FAC769079,39,1090.6,879.14,426,464595.6,107340.27,2023-02-03 20:01:16,671
2513,2023-07-11 06:35:31,29,FAC363845,52,674.24,507.33,59,39780.16,7677.68,2023-07-11 06:35:31,163
2514,2024-08-19 13:33:58,38,FAC200680,33,1890.91,1268.4,277,523782.07,118751.72,2024-08-19 13:33:58,84
2515,2024-03-06 03:38:31,47,FAC855356,89,1770.79,1000.06,392,694149.68,151306.2,2024-03-06 03:38:31,13
2516,2024-09-20 18:07:26,16,FAC848310,41,1240.42,729.75,113,140167.46,29602.55,2024-09-20 18:07:26,319
2517,2024-11-25 13:52:15,37,FAC327281,64,918.38,621.5,71,65204.98,13278.36,2024-11-25 13:52:15,410
2518,2024-02-05 06:22:51,19,FAC228619,60,1820.34,1237.52,442,804590.28,145215.99,2024-02-05 06:22:51,213
2519,2024-01-14 16:17:01,2,FAC120232,10,1049.36,694.7,472,495297.92,87995.02,2024-01-14 16:17:01,605
2520,2023-01-07 10:27:42,30,FAC987497,06,833.06,539.44,397,330724.82,35138.84,2023-01-07 10:27:42,324
2521,2024-02-09 19:47:27,49,FAC501832,59,1245.02,945.41,433,539093.66,57711.69,2024-02-09 19:47:27,835
2522,2023-09-09 08:54:36,37,FAC612629,70,269.85,185.78,188,50731.8,10903.52,2023-09-09 08:54:36,202
2523,2023-09-14 02:03:43,28,FAC427785,41,944.73,658.09,141,133206.93,38474.4,2023-09-14 02:03:43,581
2524,2024-02-29 11:36:39,44,FAC885657,47,1618.32,1058.15,410,663511.2,87065.38,2024-02-29 11:36:39,744
2525,2023-07-27 23:36:28,38,FAC908085,75,660.15,377.66,171,112885.65,26292.93,2023-07-27 23:36:28,382
2526,2023-05-30 14:08:30,28,FAC307557,55,699.95,507.12,396,277180.2,41576.29,2023-05-30 14:08:30,475
2527,2023-08-08 12:24:43,32,FAC934229,46,668.94,398.44,238,159207.72,43915.59,2023-08-08 12:24:43,632
2528,2023-09-22 00:29:53,46,FAC160600,59,1657.26,1041.92,258,427573.08,46646.12,2023-09-22 00:29:53,844
2529,2024-03-05 10:10:21,9,FAC916935,11,236.3,185.78,325,76797.5,10972.81,2024-03-05 10:10:21,202
2530,2024-06-23 17:28:03,14,FAC889872,25,1725.3,1341.71,226,389917.8,102959.58,2024-06-23 17:28:03,261
2531,2023-09-21 09:20:25,40,FAC732921,60,415.29,367.16,189,78489.81,10824.71,2023-09-21 09:20:25,440
2532,2024-07-05 15:09:27,20,FAC744335,30,1062.18,767.0,375,398317.5,64508.0,2024-07-05 15:09:27,705
2533,2023-09-23 01:48:49,28,FAC428884,62,782.85,614.73,394,308442.9,87775.7,2023-09-23 01:48:49,104
2534,2024-09-21 10:10:53,46,FAC905962,09,1014.53,757.01,340,344940.2,63058.27,2024-09-21 10:10:53,230
2535,2024-05-08 00:51:09,45,FAC904932,86,1563.1,984.17,61,95349.1,13272.92,2024-05-08 00:51:09,939
2536,2023-03-24 01:40:11,1,FAC339418,47,2052.85,1242.82,283,580956.55,136355.66,2023-03-24 01:40:11,779
2537,2023-02-23 04:41:38,50,FAC953288,20,1367.88,911.36,481,657950.28,113793.48,2023-02-23 04:41:38,794
2538,2023-11-16 04:19:48,25,FAC991080,44,798.92,575.74,312,249263.04,33605.96,2023-11-16 04:19:48,882
2539,2024-03-17 11:39:46,12,FAC864893,61,1024.53,634.43,392,401615.76,73502.15,2024-03-17 11:39:46,641
2540,2023-11-21 16:27:06,38,FAC171627,19,1238.03,757.79,412,510068.36,130414.66,2023-11-21 16:27:06,731
2541,2024-11-22 01:21:55,33,FAC711607,14,1486.06,997.29,317,471081.02,83884.48,2024-11-22 01:21:55,986
2542,2024-05-09 06:49:14,6,FAC305650,22,72.33,42.04,394,28498.02,3581.76,2024-05-09 06:49:14,673
2543,2023-05-05 20:50:41,5,FAC266793,49,459.91,374.39,386,177525.26,23660.26,2023-05-05 20:50:41,7
2544,2024-12-04 11:48:01,6,FAC773092,70,1127.83,828.49,349,393612.67,77874.84,2024-12-04 11:48:01,646
2545,2023-12-14 23:38:40,37,FAC949359,80,277.81,164.53,125,34726.25,9326.79,2023-12-14 23:38:40,805
2546,2024-08-25 13:34:55,20,FAC573437,34,945.48,734.99,438,414120.24,104257.18,2024-08-25 13:34:55,575
2547,2023-04-22 23:50:02,41,FAC834072,28,1951.78,1237.59,243,474282.54,134194.79,2023-04-22 23:50:02,59
2548,2023-04-26 18:09:56,12,FAC400322,10,725.27,550.14,469,340151.63,55582.52,2023-04-26 18:09:56,529
2549,2024-03-15 14:40:10,8,FAC658181,86,912.02,558.52,458,417705.16,106303.07,2024-03-15 14:40:10,365
2550,2023-11-05 00:01:20,49,FAC500604,58,676.93,443.42,225,152309.25,17830.18,2023-11-05 00:01:20,682
2551,2023-02-10 01:25:08,13,FAC251398,08,735.65,465.76,59,43403.35,10305.25,2023-02-10 01:25:08,344
2552,2024-09-27 13:13:06,14,FAC205137,89,1606.97,1254.3,381,612255.57,140018.96,2024-09-27 13:13:06,920
2553,2024-04-28 00:56:41,38,FAC549670,66,1318.18,865.25,478,630090.04,182879.81,2024-04-28 00:56:41,800
2554,2024-03-30 05:14:13,20,FAC393033,64,64.71,41.07,324,20966.04,5361.41,2024-03-30 05:14:13,381
2555,2024-04-10 02:46:55,6,FAC129256,10,1165.82,762.71,393,458167.26,58148.67,2024-04-10 02:46:55,313
2556,2024-10-20 01:36:24,17,FAC439364,35,1657.6,1173.5,174,288422.4,40282.59,2024-10-20 01:36:24,719
2557,2023-10-29 23:37:25,4,FAC277192,70,1677.65,1160.6,106,177830.9,24348.04,2023-10-29 23:37:25,644
2558,2024-10-31 12:27:46,14,FAC632842,62,1936.83,1169.78,55,106525.65,14819.74,2024-10-31 12:27:46,451
2559,2023-01-01 09:05:24,50,FAC606362,06,589.4,390.19,199,117290.6,22724.18,2023-01-01 09:05:24,284
2560,2023-06-24 01:22:35,47,FAC606638,56,1335.55,797.48,265,353920.75,82208.73,2023-06-24 01:22:35,310
2561,2024-07-16 08:13:15,7,FAC495540,19,949.03,554.38,171,162284.13,41398.02,2024-07-16 08:13:15,560
2562,2024-08-01 17:25:47,48,FAC785984,62,2030.42,1571.46,51,103551.42,20362.0,2024-08-01 17:25:47,876
2563,2023-10-14 22:56:20,45,FAC198366,64,469.04,314.47,375,175890.0,32224.31,2023-10-14 22:56:20,19
2564,2024-06-17 11:47:00,10,FAC641217,51,1509.68,1031.07,329,496684.72,101676.59,2024-06-17 11:47:00,64
2565,2024-01-20 19:36:04,36,FAC508872,74,1465.2,1097.0,203,297435.6,35869.43,2024-01-20 19:36:04,209
2566,2024-08-12 13:01:06,15,FAC505927,39,479.98,414.27,473,227030.54,53183.55,2024-08-12 13:01:06,345
2567,2023-10-31 11:58:46,42,FAC550258,60,788.77,568.06,255,201136.35,30440.08,2023-10-31 11:58:46,235
2568,2024-01-17 08:19:08,20,FAC138802,42,1507.19,1276.35,363,547109.97,63827.44,2024-01-17 08:19:08,694
2569,2023-06-13 22:50:58,46,FAC814846,03,1020.39,676.38,435,443869.65,64866.31,2023-06-13 22:50:58,431
2570,2023-08-10 16:25:09,25,FAC696773,05,943.22,593.63,178,167893.16,43520.75,2023-08-10 16:25:09,752
2571,2024-10-21 17:18:17,37,FAC116217,30,1731.22,1211.0,434,751349.48,148247.67,2024-10-21 17:18:17,393
2572,2023-08-24 12:10:33,20,FAC220054,91,1282.3,989.22,466,597551.8,138871.48,2023-08-24 12:10:33,659
2573,2024-12-21 02:43:33,39,FAC172510,95,727.5,508.09,77,56017.5,6984.07,2024-12-21 02:43:33,312
2574,2023-08-14 19:04:23,24,FAC671294,19,1495.55,1116.39,101,151050.55,20779.37,2023-08-14 19:04:23,482
2575,2023-11-06 02:03:26,38,FAC283659,16,545.91,401.67,55,30025.05,5779.05,2023-11-06 02:03:26,795
2576,2023-10-01 04:20:32,22,FAC768589,51,757.18,450.53,84,63603.12,13971.84,2023-10-01 04:20:32,544
2577,2024-02-15 09:24:14,47,FAC280221,52,815.69,697.97,497,405397.93,68182.1,2024-02-15 09:24:14,392
2578,2023-04-22 23:29:09,1,FAC870672,97,383.15,311.05,107,40997.05,7571.69,2023-04-22 23:29:09,149
2579,2023-05-28 14:25:14,2,FAC931171,36,537.29,329.78,311,167097.19,31932.13,2023-05-28 14:25:14,449
2580,2024-08-20 04:39:03,33,FAC732799,30,704.16,568.8,492,346446.72,93058.52,2024-08-20 04:39:03,735
2581,2024-10-19 21:35:41,13,FAC892729,65,534.56,356.5,238,127225.28,26596.1,2024-10-19 21:35:41,518
2582,2023-01-18 20:08:04,20,FAC186699,01,437.97,294.12,479,209787.63,47057.78,2023-01-18 20:08:04,275
2583,2023-04-25 18:14:13,27,FAC442120,11,1848.33,1361.69,172,317912.76,88086.6,2023-04-25 18:14:13,329
2584,2024-11-24 21:10:05,31,FAC328245,99,1376.1,863.45,179,246321.9,43223.67,2024-11-24 21:10:05,905
2585,2023-10-27 11:08:17,45,FAC270838,95,1525.69,955.31,112,170877.28,17976.23,2023-10-27 11:08:17,928
2586,2023-03-15 00:45:21,6,FAC257854,70,526.86,352.1,463,243936.18,61723.53,2023-03-15 00:45:21,27
2587,2023-11-17 22:59:43,16,FAC638157,82,1337.8,1053.98,342,457527.6,75987.93,2023-11-17 22:59:43,999
2588,2024-11-24 07:16:39,38,FAC331260,44,1590.49,1060.17,339,539176.11,116266.71,2024-11-24 07:16:39,89
2589,2024-06-04 00:24:29,49,FAC616889,11,318.69,188.61,282,89870.58,10783.86,2024-06-04 00:24:29,156
2590,2024-09-24 19:54:53,32,FAC530760,65,457.23,267.81,148,67670.04,7209.0,2024-09-24 19:54:53,251
2591,2024-01-16 14:24:02,29,FAC235863,33,180.49,121.87,343,61908.07,9948.19,2024-01-16 14:24:02,962
2592,2023-09-07 00:19:18,45,FAC511209,33,59.21,43.57,218,12907.78,1531.44,2023-09-07 00:19:18,927
2593,2023-04-03 02:18:19,35,FAC682253,76,635.13,406.98,439,278822.07,63269.88,2023-04-03 02:18:19,837
2594,2024-06-18 06:04:02,21,FAC371442,15,853.9,689.07,279,238238.1,42176.95,2024-06-18 06:04:02,771
2595,2024-10-26 06:50:20,49,FAC579728,60,1713.81,1257.94,441,755790.21,201452.61,2024-10-26 06:50:20,704
2596,2024-03-23 20:45:56,43,FAC393407,29,1363.66,956.96,81,110456.46,11253.08,2024-03-23 20:45:56,648
2597,2023-08-31 13:32:45,20,FAC715642,92,436.45,342.07,385,168033.25,45126.73,2023-08-31 13:32:45,60
2598,2024-02-07 09:40:37,30,FAC983696,11,488.14,309.74,392,191350.88,51359.92,2024-02-07 09:40:37,930
2599,2023-10-14 14:31:45,41,FAC338704,29,1480.76,1103.43,439,650053.64,95731.35,2023-10-14 14:31:45,143
2600,2024-05-07 01:05:44,12,FAC968972,93,184.37,143.98,455,83888.35,15438.79,2024-05-07 01:05:44,893
2601,2024-10-14 18:10:39,47,FAC376852,44,490.79,331.24,436,213984.44,63494.87,2024-10-14 18:10:39,960
2602,2024-06-08 13:02:35,8,FAC659236,06,1552.79,1146.42,204,316769.16,66068.24,2024-06-08 13:02:35,55
2603,2024-02-04 23:30:58,38,FAC860596,28,574.64,406.98,497,285596.08,84720.3,2024-02-04 23:30:58,837
2604,2024-03-14 12:52:43,8,FAC998048,44,1015.87,759.65,226,229586.62,40729.43,2024-03-14 12:52:43,244
2605,2024-04-02 21:17:05,19,FAC917313,75,1428.24,1035.88,76,108546.24,20732.64,2024-04-02 21:17:05,498
2606,2023-01-12 18:55:54,24,FAC941740,62,77.54,45.09,417,32334.18,8987.42,2023-01-12 18:55:54,722
2607,2024-04-20 06:52:36,27,FAC607633,74,1369.69,905.88,103,141078.07,17141.06,2024-04-20 06:52:36,785
2608,2023-10-17 15:10:14,31,FAC806332,96,1287.27,1021.76,280,360435.6,62143.23,2023-10-17 15:10:14,908
2609,2024-04-21 07:20:14,23,FAC692733,59,1910.57,1429.64,286,546423.02,71019.48,2024-04-21 07:20:14,3
2610,2023-05-19 02:03:28,10,FAC410423,65,1682.75,1401.88,399,671417.25,144571.6,2023-05-19 02:03:28,282
2611,2024-05-30 23:31:29,22,FAC313089,75,192.65,147.13,398,76674.7,8046.69,2024-05-30 23:31:29,600
2612,2024-09-21 07:52:53,1,FAC498695,68,1308.62,787.67,182,238168.84,69385.17,2024-09-21 07:52:53,192
2613,2023-12-23 02:45:39,23,FAC497364,93,812.27,577.08,55,44674.85,11998.33,2023-12-23 02:45:39,490
2614,2024-06-18 15:34:34,38,FAC781526,92,1537.92,1146.42,143,219922.56,62553.41,2024-06-18 15:34:34,55
2615,2023-04-18 20:28:11,27,FAC529671,71,1460.73,994.86,315,460129.95,58180.38,2023-04-18 20:28:11,914
2616,2023-11-18 19:26:55,31,FAC562115,59,1201.47,932.9,442,531049.74,144690.04,2023-11-18 19:26:55,444
2617,2023-03-06 09:30:39,29,FAC786035,27,1250.42,904.55,289,361371.38,39091.73,2023-03-06 09:30:39,634
2618,2024-01-01 01:38:16,37,FAC494525,29,447.28,285.39,472,211116.16,38265.56,2024-01-01 01:38:16,515
2619,2023-06-29 04:29:02,32,FAC947141,98,1172.39,911.3,144,168824.16,46573.24,2023-06-29 04:29:02,947
2620,2023-04-06 08:31:16,29,FAC559071,98,1562.49,1295.74,452,706245.48,82687.08,2023-04-06 08:31:16,996
2621,2024-04-21 03:33:27,16,FAC726077,54,504.3,343.45,113,56985.9,7180.41,2024-04-21 03:33:27,753
2622,2023-09-21 11:24:55,12,FAC665852,84,1284.73,839.74,456,585836.88,62389.52,2023-09-21 11:24:55,424
2623,2024-10-10 14:02:37,11,FAC817656,31,1493.86,1206.8,133,198683.38,29080.42,2024-10-10 14:02:37,409
2624,2023-05-06 01:14:33,4,FAC340947,33,436.77,293.4,160,69883.2,15608.87,2023-05-06 01:14:33,268
2625,2024-11-25 09:41:06,18,FAC842778,04,660.62,482.89,453,299260.86,53934.92,2024-11-25 09:41:06,838
2626,2023-03-10 07:08:36,25,FAC813085,01,309.22,229.84,182,56278.04,13593.6,2023-03-10 07:08:36,843
2627,2024-01-22 03:14:25,26,FAC457589,57,1762.83,1184.96,385,678689.55,85584.75,2024-01-22 03:14:25,151
2628,2024-06-10 13:47:25,35,FAC727872,40,278.95,174.46,215,59974.25,15335.75,2024-06-10 13:47:25,31
2629,2023-11-23 14:35:26,6,FAC850153,07,560.52,416.24,225,126117.0,18726.86,2023-11-23 14:35:26,413
2630,2024-03-14 02:15:05,3,FAC366137,68,1031.91,761.08,491,506667.81,145941.18,2024-03-14 02:15:05,491
2631,2023-10-09 20:06:04,36,FAC457189,32,1083.72,729.1,322,348957.84,68317.32,2023-10-09 20:06:04,535
2632,2023-04-14 16:59:05,7,FAC901813,67,289.71,225.0,346,100239.66,22689.27,2023-04-14 16:59:05,533
2633,2024-05-28 01:21:42,1,FAC426126,19,181.48,126.79,235,42647.8,7250.67,2024-05-28 01:21:42,660
2634,2023-07-27 17:44:50,34,FAC565637,53,1588.03,1082.87,215,341426.45,51048.81,2023-07-27 17:44:50,42
2635,2023-06-23 08:55:57,49,FAC939609,04,1203.55,754.06,117,140815.35,24365.66,2023-06-23 08:55:57,110
2636,2024-06-02 00:46:28,31,FAC768510,58,1566.14,1119.72,267,418159.38,87867.71,2024-06-02 00:46:28,485
2637,2023-08-04 14:20:05,35,FAC339793,93,1201.24,811.79,397,476892.28,64898.01,2023-08-04 14:20:05,349
2638,2024-11-14 16:24:44,38,FAC178811,62,1792.42,1120.52,136,243769.12,30341.62,2024-11-14 16:24:44,495
2639,2024-06-25 00:01:25,3,FAC851914,42,78.77,45.09,97,7640.69,1713.7,2024-06-25 00:01:25,722
2640,2024-04-27 13:35:23,36,FAC720617,74,993.34,690.93,262,260255.08,74042.76,2024-04-27 13:35:23,318
2641,2023-01-24 19:22:17,43,FAC649960,62,1387.97,969.12,465,645406.05,125463.75,2023-01-24 19:22:17,171
2642,2023-05-25 16:29:49,11,FAC966507,90,1602.62,1101.37,315,504825.3,100668.53,2023-05-25 16:29:49,75
2643,2024-07-25 15:12:51,5,FAC694945,47,368.6,294.55,130,47918.0,12512.02,2024-07-25 15:12:51,845
2644,2024-10-04 08:04:52,27,FAC798910,74,960.68,734.64,468,449598.24,55129.76,2024-10-04 08:04:52,708
2645,2024-10-12 21:03:49,26,FAC345843,25,466.77,311.91,108,50411.16,9347.34,2024-10-12 21:03:49,608
2646,2023-12-31 00:27:38,49,FAC593887,01,595.36,390.1,335,199445.6,40150.73,2023-12-31 00:27:38,158
2647,2024-11-21 01:38:24,2,FAC652674,63,360.43,297.81,409,147415.87,15960.05,2024-11-21 01:38:24,639
2648,2023-11-24 19:11:11,20,FAC122232,19,526.24,410.54,90,47361.6,6157.6,2023-11-24 19:11:11,67
2649,2024-08-01 10:01:13,44,FAC103802,11,1715.73,1387.64,410,703449.3,162649.24,2024-08-01 10:01:13,881
2650,2024-01-01 14:22:38,47,FAC384783,09,177.84,130.44,234,41614.56,6638.0,2024-01-01 14:22:38,584
2651,2024-05-16 16:26:30,26,FAC790538,90,1628.83,1155.77,305,496793.15,111233.38,2024-05-16 16:26:30,886
2652,2024-08-06 10:33:35,5,FAC238001,60,782.02,523.19,187,146237.74,26492.16,2024-08-06 10:33:35,892
2653,2024-07-07 08:39:56,21,FAC472781,22,58.71,36.7,59,3463.89,886.7,2024-07-07 08:39:56,378
2654,2023-03-03 17:29:06,26,FAC389170,22,825.96,488.44,342,282478.32,53519.27,2023-03-03 17:29:06,570
2655,2023-08-18 08:19:59,4,FAC604660,69,1059.85,729.1,419,444077.15,79777.84,2023-08-18 08:19:59,535
2656,2024-03-04 05:03:20,50,FAC944113,25,742.16,523.18,426,316160.16,65941.71,2024-03-04 05:03:20,432
2657,2024-01-31 13:58:54,13,FAC617379,19,358.02,259.74,240,85924.8,17317.09,2024-01-31 13:58:54,205
2658,2023-07-11 18:32:32,16,FAC841571,83,308.38,188.61,160,49340.8,8860.59,2023-07-11 18:32:32,156
2659,2024-10-19 06:01:13,1,FAC372226,43,163.31,107.12,457,74632.67,8775.68,2024-10-19 06:01:13,52
2660,2023-11-03 05:55:25,29,FAC520831,63,820.4,507.33,128,105011.2,15313.15,2023-11-03 05:55:25,163
2661,2024-09-07 10:34:28,5,FAC624463,91,631.19,414.6,389,245532.91,50654.67,2024-09-07 10:34:28,635
2662,2024-05-13 23:24:29,7,FAC482711,06,604.82,407.91,285,172373.7,17477.57,2024-05-13 23:24:29,4
2663,2023-12-31 02:36:32,47,FAC988168,62,521.28,358.51,271,141266.88,28150.29,2023-12-31 02:36:32,325
2664,2024-09-02 09:16:12,43,FAC177189,74,1044.53,840.9,366,382297.98,48102.76,2024-09-02 09:16:12,664
2665,2024-05-15 11:33:26,9,FAC676411,93,343.59,272.23,484,166297.56,35333.28,2024-05-15 11:33:26,520
2666,2023-05-27 07:49:51,47,FAC256651,73,351.37,257.25,171,60084.27,8734.39,2023-05-27 07:49:51,355
2667,2023-04-21 15:46:40,29,FAC778895,26,1539.54,967.97,475,731281.5,112420.27,2023-04-21 15:46:40,755
2668,2023-09-10 01:09:50,49,FAC722214,14,1727.87,1359.1,224,387042.88,77835.94,2023-09-10 01:09:50,595
2669,2024-04-04 09:51:11,22,FAC438390,16,1449.16,944.72,373,540536.68,152275.05,2024-04-04 09:51:11,445
2670,2024-04-23 10:25:30,5,FAC777300,57,172.57,130.06,158,27266.06,7100.48,2024-04-23 10:25:30,918
2671,2023-04-15 00:40:53,6,FAC925814,60,56.63,39.06,134,7588.42,2236.45,2023-04-15 00:40:53,950
2672,2023-04-10 12:51:55,22,FAC216076,40,1801.13,1106.27,285,513322.05,82409.13,2023-04-10 12:51:55,970
2673,2024-11-18 10:56:54,12,FAC349795,75,343.87,277.1,465,159899.55,30948.37,2024-11-18 10:56:54,643
2674,2024-01-06 09:55:58,27,FAC183601,67,376.54,267.85,116,43678.64,7388.91,2024-01-06 09:55:58,860
2675,2024-08-21 01:08:36,35,FAC784861,74,1767.3,1205.99,85,150220.5,20364.41,2024-08-21 01:08:36,360
2676,2023-12-21 04:13:56,31,FAC777132,56,1596.93,1060.17,170,271478.1,68397.55,2023-12-21 04:13:56,89
2677,2023-07-15 22:21:27,46,FAC888000,34,2100.67,1401.47,295,619697.65,83268.91,2023-07-15 22:21:27,254
2678,2023-12-13 08:12:08,20,FAC459250,39,354.55,272.23,206,73037.3,10189.48,2023-12-13 08:12:08,520
2679,2023-02-07 04:56:53,40,FAC732921,49,496.65,362.7,315,156444.75,31145.25,2023-02-07 04:56:53,287
2680,2023-03-24 20:06:49,24,FAC889245,92,119.62,88.28,222,26555.64,7456.84,2023-03-24 20:06:49,250
2681,2023-05-26 00:21:52,20,FAC779046,06,1094.95,884.54,315,344909.25,94267.08,2023-05-26 00:21:52,470
2682,2023-03-19 12:32:48,11,FAC945236,29,912.66,593.63,342,312129.72,34139.2,2023-03-19 12:32:48,752
2683,2024-02-13 19:31:56,18,FAC411247,17,1294.18,934.9,381,493082.58,51158.58,2024-02-13 19:31:56,86
2684,2023-12-02 12:36:55,19,FAC153020,81,1469.79,1138.73,492,723136.68,132878.05,2023-12-02 12:36:55,450
2685,2023-06-26 12:41:59,2,FAC730621,09,1255.15,789.71,340,426751.0,67177.48,2023-06-26 12:41:59,341
2686,2023-05-28 06:28:54,27,FAC535368,17,370.05,250.4,297,109904.85,16003.34,2023-05-28 06:28:54,48
2687,2024-03-28 09:23:25,19,FAC917056,89,423.73,289.72,257,108898.61,19208.47,2024-03-28 09:23:25,720
2688,2024-07-06 15:23:52,9,FAC134658,29,1121.6,958.9,183,205252.8,44905.18,2024-07-06 15:23:52,286
2689,2024-02-25 23:59:10,27,FAC897415,11,637.94,463.86,168,107173.92,11854.54,2024-02-25 23:59:10,428
2690,2023-05-17 23:19:39,46,FAC161496,13,791.29,437.03,475,375862.75,84909.58,2023-05-17 23:19:39,76
2691,2024-08-11 20:23:12,44,FAC845269,15,1423.38,1035.33,288,409933.44,60811.72,2024-08-11 20:23:12,766
2692,2023-12-25 22:33:59,49,FAC425833,09,8.08,5.65,469,3789.52,517.1,2023-12-25 22:33:59,665
2693,2024-11-30 05:14:01,17,FAC699342,02,237.89,187.73,493,117279.77,19427.6,2024-11-30 05:14:01,906
2694,2023-10-14 05:27:13,1,FAC740026,29,1827.81,1087.1,317,579415.77,88754.35,2023-10-14 05:27:13,396
2695,2023-12-14 06:03:44,14,FAC872760,35,2019.26,1345.12,362,730972.12,150213.04,2023-12-14 06:03:44,1000
2696,2023-02-13 11:29:59,29,FAC664872,82,1544.09,991.29,133,205363.97,27022.39,2023-02-13 11:29:59,216
2697,2024-03-23 13:40:25,16,FAC438734,79,48.07,35.61,439,21102.73,4842.57,2024-03-23 13:40:25,394
2698,2024-06-14 02:09:10,27,FAC599820,11,455.93,267.81,405,184651.65,36239.71,2024-06-14 02:09:10,251
2699,2024-02-13 17:32:09,23,FAC277010,22,1502.45,1063.25,354,531867.3,55301.34,2024-02-13 17:32:09,200
2700,2023-07-07 11:02:05,28,FAC587559,94,1723.73,1083.13,133,229256.09,56935.93,2023-07-07 11:02:05,412
2701,2024-05-16 03:39:40,50,FAC854663,26,1236.09,788.19,216,266995.44,27265.46,2024-05-16 03:39:40,420
2702,2023-04-27 16:10:53,10,FAC837328,82,634.63,377.66,58,36808.54,7911.25,2023-04-27 16:10:53,382
2703,2023-08-30 03:53:21,4,FAC170835,83,619.84,449.63,481,298143.04,56842.92,2023-08-30 03:53:21,140
2704,2023-03-05 01:56:06,20,FAC361535,95,379.13,287.49,281,106535.53,21376.1,2023-03-05 01:56:06,985
2705,2024-07-07 13:28:18,46,FAC155047,92,434.76,308.21,183,79561.08,18436.83,2024-07-07 13:28:18,430
2706,2024-04-04 20:39:41,19,FAC749323,64,982.45,791.2,177,173893.65,21734.65,2024-04-04 20:39:41,598
2707,2023-11-16 15:05:27,39,FAC870396,56,560.85,463.86,411,230509.35,57623.88,2023-11-16 15:05:27,428
2708,2024-05-15 20:46:35,29,FAC698636,29,866.12,595.25,465,402745.8,109794.99,2024-05-15 20:46:35,154
2709,2024-02-13 01:01:56,40,FAC519687,76,149.37,120.63,168,25094.16,5941.84,2024-02-13 01:01:56,613
2710,2024-02-08 18:06:00,2,FAC915658,86,476.79,350.96,487,232196.73,33065.36,2024-02-08 18:06:00,931
2711,2023-06-17 04:32:13,38,FAC463603,23,321.57,234.79,455,146314.35,43640.95,2023-06-17 04:32:13,384
2712,2024-08-02 15:53:45,33,FAC578856,26,1893.51,1520.78,405,766871.55,110802.52,2024-08-02 15:53:45,825
2713,2024-11-09 03:55:28,16,FAC332065,32,1577.85,970.51,472,744745.2,150578.73,2024-11-09 03:55:28,507
2714,2024-11-06 12:54:33,2,FAC360625,81,1038.68,701.99,169,175536.92,27286.66,2024-11-06 12:54:33,961
2715,2024-04-25 07:48:56,44,FAC543653,40,701.68,550.9,142,99638.56,29607.8,2024-04-25 07:48:56,123
2716,2024-08-29 01:15:00,7,FAC598758,33,792.94,504.79,128,101496.32,16099.76,2024-08-29 01:15:00,933
2717,2024-09-01 20:53:39,2,FAC849290,59,1595.04,1160.6,325,518388.0,90646.18,2024-09-01 20:53:39,644
2718,2024-07-01 00:24:58,11,FAC439944,10,711.11,568.8,167,118755.37,20113.38,2024-07-01 00:24:58,735
2719,2023-03-31 03:23:38,26,FAC442521,13,211.73,169.17,177,37476.21,9904.96,2023-03-31 03:23:38,651
2720,2024-08-04 05:44:33,2,FAC473811,42,1133.8,757.79,95,107711.0,18647.74,2024-08-04 05:44:33,731
2721,2023-05-15 07:23:52,35,FAC379731,82,973.5,558.52,77,74959.5,19549.02,2023-05-15 07:23:52,365
2722,2024-05-06 07:43:13,45,FAC779089,88,1685.74,1365.26,127,214088.98,27930.59,2024-05-06 07:43:13,39
2723,2024-05-04 14:50:51,44,FAC174665,11,254.87,201.19,224,57090.88,10199.52,2024-05-04 14:50:51,331
2724,2023-03-09 20:58:00,38,FAC997424,12,1612.66,1256.21,240,387038.4,101637.23,2023-03-09 20:58:00,127
2725,2023-12-24 18:41:46,9,FAC137322,63,307.59,194.59,311,95660.49,24886.73,2023-12-24 18:41:46,146
2726,2024-01-19 22:57:57,50,FAC361584,94,1401.06,1015.95,350,490371.0,57974.91,2024-01-19 22:57:57,77
2727,2024-03-19 11:13:44,23,FAC334056,94,1851.86,1157.01,228,422224.08,102642.41,2024-03-19 11:13:44,723
2728,2023-04-17 21:47:01,45,FAC171703,79,80.3,61.11,180,14454.0,4138.47,2023-04-17 21:47:01,733
2729,2024-06-08 01:00:58,46,FAC621364,97,1188.22,860.91,106,125951.32,20988.06,2024-06-08 01:00:58,511
2730,2024-01-28 09:16:00,21,FAC511389,56,437.46,358.53,112,48995.52,13661.29,2024-01-28 09:16:00,357
